customerNumber,customerName,productCode,productName,productLine,quantityOrdered,quantityInStock,warehouseCode,warehouseName,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,contactLastName,contactFirstName,addressLine1,city,state,postalCode,country
324,"Stylish Desk Decors, Co.",S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,29,814,d,South,10175,2003-11-06,2003-11-14,2003-11-09,Shipped,NULL,324,Brown,Ann ,35 King George,London,NULL,WX3 6FW,UK
324,"Stylish Desk Decors, Co.",S700_2824,1982 Camaro Z28,Classic Cars,42,6934,b,East,10175,2003-11-06,2003-11-14,2003-11-09,Shipped,NULL,324,Brown,Ann ,35 King George,London,NULL,WX3 6FW,UK
386,L'ordine Souveniers,S12_1108,2001 Ferrari Enzo,Classic Cars,33,3619,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S12_3148,1969 Corvair Monza,Classic Cars,47,6906,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S12_3891,1969 Ford Falcon,Classic Cars,50,1049,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,20,4724,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S18_4027,1970 Triumph Spitfire,Classic Cars,36,5545,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S24_1444,1970 Dodge Coronet,Classic Cars,27,4074,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,29,6582,b,East,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,22,8601,d,South,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,23,1016,d,South,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
386,L'ordine Souveniers,S50_1514,1962 City of Detroit Streetcar,Trains,38,1645,d,South,10176,2003-11-06,2003-11-15,2003-11-12,Shipped,NULL,386,Moroni,Maurizio ,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
344,CAF Imports,S18_3140,1903 Ford Model A,Vintage Cars,23,3913,c,West,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S18_3259,Collectable Wooden Train,Trains,29,6450,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S18_4522,1904 Buick Runabout,Vintage Cars,35,8290,c,West,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S24_2011,18th century schooner,Ships,50,1898,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,45,9173,c,West,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S700_1138,The Schooner Bluenose,Ships,24,1897,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S700_1938,The Mayflower,Ships,31,737,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S700_2610,The USS Constitution Ship,Ships,32,7083,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S700_3505,The Titanic,Ships,44,1956,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S700_3962,The Queen Mary,Ships,24,5088,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
344,CAF Imports,S72_3212,Pont Yacht,Ships,40,414,d,South,10177,2003-11-07,2003-11-17,2003-11-12,Shipped,NULL,344,Fernandez,Jesus,Merchants House,Madrid,NULL,28023,Spain
242,Alpha Cognac,S10_4757,1972 Alfa Romeo GTA,Classic Cars,24,3252,b,East,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S18_1662,1980s Black Hawk Helicopter,Planes,42,5330,a,North,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S18_3029,1999 Yamaha Speed Boat,Ships,41,4259,d,South,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,48,2378,c,West,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S24_2841,1900s Vintage Bi-Plane,Planes,34,5942,a,North,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S24_3420,1937 Horch 930V Limousine,Vintage Cars,27,2902,c,West,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,21,6621,c,West,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S24_3949,Corsair F4U ( Bird Cage),Planes,30,6812,a,North,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S700_2047,HMS Bounty,Ships,34,3501,d,South,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S700_2466,America West Airlines B757-200,Planes,22,9653,a,North,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S700_4002,American Airlines: MD-11S,Planes,45,8820,a,North,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
242,Alpha Cognac,S72_1253,Boeing X-32A JSF,Planes,45,4857,a,North,10178,2003-11-08,2003-11-16,2003-11-10,Shipped,Custom shipping instructions sent to warehouse,242,Roulet,Annette ,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
496,Kelly's Gift Shop,S18_2581,P-51-D Mustang,Planes,24,992,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S24_1785,1928 British Royal Navy Airplane,Planes,47,3627,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S24_4278,1900s Vintage Tri-Plane,Planes,27,2756,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S32_1374,1997 BMW F650 ST,Motorcycles,45,178,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,24,136,c,West,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,34,7062,c,West,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S700_1691,American Airlines: B767-300,Planes,23,5841,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S700_2834,ATA: B757-300,Planes,25,7106,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
496,Kelly's Gift Shop,S700_3167,F/A 18 Hornet 1/72,Planes,39,551,a,North,10179,2003-11-11,2003-11-17,2003-11-13,Cancelled,Customer cancelled due to urgent budgeting issues. Must be cautious when dealing with them in the future. Since order shipped already we must discuss who would cover the shipping charges.,496,Snowden,Tony,Arenales 1938 3'A',Auckland  ,NULL,NULL,New Zealand
171,Daedalus Designs Imports,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,29,7933,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,42,6625,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,41,5582,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S12_2823,2002 Suzuki XREO,Motorcycles,40,9997,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,25,4357,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S18_3782,1957 Vespa GS150,Motorcycles,21,7689,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S18_4721,1957 Corvette Convertible,Classic Cars,44,1249,b,East,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S24_1578,1997 BMW R 1100 S,Motorcycles,48,7003,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,28,15,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S24_2360,1982 Ducati 900 Monster,Motorcycles,35,6840,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S24_4620,1961 Chevrolet Impala,Classic Cars,28,7869,b,East,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S32_2206,1982 Ducati 996 R,Motorcycles,34,9241,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,22,3341,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
171,Daedalus Designs Imports,S50_4713,2002 Yamaha YZR M1,Motorcycles,21,600,a,North,10180,2003-11-11,2003-11-19,2003-11-14,Shipped,NULL,171,Rancé,Martine ,"184, chaussée de Tournai",Lille,NULL,59000,France
167,Herkku Gifts,S12_1099,1968 Ford Mustang,Classic Cars,27,68,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S12_3380,1968 Dodge Charger,Classic Cars,28,9123,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,20,5663,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S12_4675,1969 Dodge Charger,Classic Cars,36,7323,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_1129,1993 Mazda RX-7,Classic Cars,44,3975,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_1589,1965 Aston Martin DB5,Classic Cars,42,9042,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,22,8826,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_1984,1995 Honda Civic,Classic Cars,21,9772,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,27,8164,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,45,8347,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_3278,1969 Dodge Super Bee,Classic Cars,30,1917,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_3482,1976 Ford Gran Torino,Classic Cars,22,9127,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,39,8990,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,34,8197,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S24_2972,1982 Lamborghini Diablo,Classic Cars,37,7723,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S24_3371,1971 Alpine Renault 1600s,Classic Cars,23,7995,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
167,Herkku Gifts,S24_3856,1956 Porsche 356A Coupe,Classic Cars,25,6600,b,East,10181,2003-11-12,2003-11-19,2003-11-15,Shipped,NULL,167,Oeztan,Veysel,Brehmen St. 121,Bergen,NULL,N 5804,Norway  
124,Mini Gifts Distributors Ltd.,S18_1342,1937 Lincoln Berline,Vintage Cars,25,8693,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,32,8635,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1749,1917 Grand Touring Sedan,Vintage Cars,44,2724,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2248,1911 Ford Town Car,Vintage Cars,38,540,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,20,9354,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,21,548,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3320,1917 Maxwell Touring Car,Vintage Cars,33,7913,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,36,6553,c,West,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4933,1957 Ford Thunderbird,Classic Cars,44,3209,b,East,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,47,1005,b,East,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
